,location,lat,long,alt,year,month,bloom_date,bloom_doy,AGDD_Bloom,AGDD_Mar_13,DOY_Mar_13,winter_avg_daily_temp,winter_avg_tmax,winter_avg_tmin,spring_avg_daily_temp,spring_avg_tmax,spring_avg_tmin,dec_avg_daily_temp,dec_avg_tmax,dec_avg_tmin,jan_avg_daily_temp,jan_avg_tmax,jan_avg_tmin,feb_avg_daily_temp,feb_avg_tmax,feb_avg_tmin
10,washingtondc,38.8853496,-77.0386278,0,1990,3,1990-03-15,74,395.5976,360.7656,72,2.5326152939444446,8.044916870666666,-2.9796862827777777,9.394594924032258,15.492255567741935,3.2969342803225805,-3.413607295483871,1.4014517567741933,-8.228666347741935,5.315394600483871,10.838143106451614,-0.20735390548387098,6.0349989285714285,12.307681342857142,-0.23768348571428582
11,washingtondc,38.8853496,-77.0386278,0,1991,3,1991-03-29,88,418.8676,312.0848,72,4.793450033722222,10.451453751333332,-0.8645536838888889,8.85559816016129,14.130264332258063,3.5809319880645165,6.205901616290323,11.757983817419355,0.6538194151612903,2.706148573451613,8.001474910967742,-2.589177764064516,5.5406052554642855,11.717414894285714,-0.6362043833571428
12,washingtondc,38.8853496,-77.0386278,0,1992,4,1992-04-07,98,423.6217,314.9518,73,3.838837173313187,9.125178954835164,-1.447504608208791,6.6543935080645165,12.206587038709678,1.1021999774193547,4.394946034403226,9.760417016129033,-0.9705249473225807,2.7132453704838713,7.865466511612904,-2.438975770645161,4.447594800689655,9.79272053551724,-0.897530934137931
13,washingtondc,38.8853496,-77.0386278,0,1993,4,1993-04-11,101,433.8163,279.5095,72,2.554080915077778,7.194682491377778,-2.086520661222222,4.885754019516129,9.852972169354837,-0.08146413032258065,3.437497574354839,7.679995661290323,-0.8050005125806451,3.423177367419355,8.016260361290323,-1.169905626451613,0.6137985414999999,5.747767411571429,-4.520170328571429
14,washingtondc,38.8853496,-77.0386278,0,1994,4,1994-04-05,95,385.7832,275.3363,72,0.46810401263888896,5.285649503911111,-4.3494414786333335,6.667522837322581,12.40876379032258,0.9262818843225806,2.3164051287096776,6.871785997741935,-2.238975740322581,-2.393140291532258,2.1725383532903226,-6.958818936354839,1.5895768280357143,6.976228588214285,-3.797074932142857
15,washingtondc,38.8853496,-77.0386278,0,1995,4,1995-04-02,92,426.6506,309.1144,72,3.515411635888889,8.20858147988889,-1.177758208111111,8.745822976677418,15.250791496774193,2.2408544565806454,5.6154909427419355,10.705694583870969,0.5252873016129033,3.801338953064516,7.746624017419355,-0.1439461112903226,0.8737614450000001,5.955373448214286,-4.207850558214285
16,washingtondc,38.8853496,-77.0386278,0,1996,4,1996-04-04,95,418.4588,314.0237,73,1.368904832868132,5.963736138131868,-3.2259264723956043,5.179047241354839,10.91016629032258,-0.5520718076129033,1.402014512419355,5.780956484516129,-2.976927459677419,0.1125449091935485,4.8162361770967745,-4.591146358709677,2.6765171627931035,7.385759174482758,-2.0327248488965517
17,washingtondc,38.8853496,-77.0386278,0,1997,3,1997-03-26,85,401.5682,351.9394,72,4.444077367666666,9.252845799777777,-0.3646910644444445,8.565608801774193,14.319930370967743,2.811287232580645,5.210854392258065,9.695126637419355,0.7265821470967743,2.0435541916612903,6.949494613548387,-2.8623862302258067,6.252867749589286,11.313316542857143,1.1924189563214287
18,washingtondc,38.8853496,-77.0386278,0,1998,3,1998-03-27,86,409.2397,330.8357,72,5.301512808722222,9.741829767777777,0.8611958496666667,8.340374698387096,13.318687241935484,3.3620621548387093,4.209669116774194,8.869133383870969,-0.44979515032258066,5.611744877580644,9.879504870967743,1.3439848841935482,6.1668685342857135,10.555603328571427,1.77813374
19,washingtondc,38.8853496,-77.0386278,0,1999,4,1999-04-05,95,427.9171,285.1594,72,4.511146627333334,9.557765499111111,-0.5354722444444444,6.462116541790323,11.80111986032258,1.1231132232580645,6.227414849032258,11.308441064516128,1.1463886335483873,3.0518549325806448,8.029299073225806,-1.925589208064516,4.226636901071429,9.3117482375,-0.8584744353571429
20,washingtondc,38.8853496,-77.0386278,0,2000,3,2000-03-17,77,384.9303,355.2647,73,3.8848631546978023,8.945279379054945,-1.1755530696593406,10.293193321709678,16.650833474193547,3.935553169225807,4.876021506629032,9.865932011096774,-0.11388899783870966,1.6323293369354839,6.308151446774193,-3.0434927729032255,5.233230031965517,10.780132286206896,-0.3136722222758621
21,washingtondc,38.8853496,-77.0386278,0,2001,4,2001-04-06,96,384.287,279.8368,72,1.1876981123333334,6.117027977111111,-3.741631752444444,5.776966452741935,11.259549648387097,0.2943832570967742,-1.1480314269354839,3.365262185806452,-5.661325039677419,0.9237108653225806,5.695959831612903,-3.848538100967742,4.065955982857143,9.629808407142857,-1.4978964414285714
22,washingtondc,38.8853496,-77.0386278,0,2002,4,2002-04-02,92,453.8997,329.4442,72,5.125247556983333,10.941490146444444,-0.6909950324777778,8.056257881612902,13.981743722580644,2.130772040645161,5.9670317668870965,11.43018718967742,0.5038763440967742,4.458314865161291,9.95684065483871,-1.040210924516129,4.931661947678571,11.490580357142857,-1.6272564617857144
23,washingtondc,38.8853496,-77.0386278,0,2003,4,2003-04-02,92,417.3098,273.6804,72,0.39823908452222223,4.572686946666667,-3.776208777622222,7.7562218317741936,13.649556877419354,1.8628867861290324,1.891965268064516,6.621971063548387,-2.8380405274193548,-0.8956328338064515,2.9989018945161288,-4.790167562129032,0.17697186232142853,4.046241553571429,-3.6922978289285715
24,washingtondc,38.8853496,-77.0386278,0,2004,3,2004-03-31,91,433.6035,327.6242,73,1.3717015571648352,6.095465391098902,-3.352062276769231,8.63820830166129,14.430556103225806,2.8458605000967743,3.1497083286774195,7.745860880645161,-1.4464442232903225,-1.3358673611290321,3.025416485483871,-5.6971512077419355,2.3653714382068967,7.613025939310345,-2.8822830628965517
25,washingtondc,38.8853496,-77.0386278,0,2005,4,2005-04-09,99,447.4009,289.1597,72,3.062157859444444,7.859137229444444,-1.7348215105555556,5.436667158225807,10.447789951612902,0.4255443648387096,3.621879991935484,8.712822494516129,-1.4690625106451611,2.011057743387097,6.20530298,-2.183187493225806,3.606183484107143,8.745016462142857,-1.5326494939285715
26,washingtondc,38.8853496,-77.0386278,0,2006,3,2006-03-30,89,407.1753,328.3875,72,3.3523772479888887,8.256269706222222,-1.5515152102444445,8.207129967580645,14.153579219354837,2.2606807158064517,1.5137842358064517,5.935388708387097,-2.9078202367741937,5.647959411129031,10.68578695483871,0.6101318674193549,2.846424973714286,8.135993857142857,-2.443143909714286
27,washingtondc,38.8853496,-77.0386278,0,2007,4,2007-04-01,91,486.0572,323.6981,72,3.245235490044944,8.247344747191011,-1.7568737671011236,8.49455290016129,14.828545363548388,2.1605604367741935,5.9854580388387095,11.767383632258065,0.20353244541935475,4.384526227580645,8.968827232258066,-0.19977477709677416,-1.2090205053703702,3.3774498407407405,-5.795490851481481
28,washingtondc,38.8853496,-77.0386278,0,2008,3,2008-03-26,86,396.9117,317.4592,73,3.52501353332967,8.25269708632967,-1.2026700196703297,8.298174106806453,13.787881364516128,2.8084668490967744,4.1616266001612905,8.177521346451613,0.1457318538709677,2.788560128548387,7.767183390645161,-2.1900631335483873,3.6317394118275863,8.852054758827586,-1.5885759351724138
29,washingtondc,38.8853496,-77.0386278,0,2009,4,2009-04-01,91,421.2422,325.9262,72,2.4848800185388886,7.622341469333334,-2.6525814322555554,6.79652681983871,12.208803949354838,1.3842496903225807,4.255354138822581,9.099639706451613,-0.5889314288064517,-0.743844467580645,3.754789952903226,-5.242478888064516,4.099371495000001,10.268693314285715,-2.0699503242857142
30,washingtondc,38.8853496,-77.0386278,0,2010,3,2010-03-31,90,414.5438,295.7311,72,1.109117613472222,5.457982463155556,-3.239747236211111,9.743415808387097,15.362973483870968,4.123858132903226,2.1793401193548383,6.483612498064516,-2.1249322593548388,1.169657176467742,5.653230461290322,-3.3139161083548383,-0.14279753421428573,4.106296069428572,-4.391891137857143
31,washingtondc,38.8853496,-77.0386278,0,2011,3,2011-03-29,88,397.5323,302.9815,72,1.2978868890777777,5.976544292555555,-3.3807705144,7.3490644199999995,12.615222241935484,2.082906598064516,0.08042592080645163,4.069253535806451,-3.908401694193548,-0.32321862145161295,3.825628755483871,-4.472065998387097,4.440585490607143,10.469558403571428,-1.5883874223571428
32,washingtondc,38.8853496,-77.0386278,0,2012,3,2012-03-20,80,447.966,354.3858,73,5.287508754021978,10.71748205912088,-0.14246455107692307,13.170385458387097,19.224374454838706,7.1163964619354845,6.092104333096774,11.438375929032258,0.7458327371612903,4.08374610516129,9.595767663870967,-1.428275453548387,5.71420458724138,11.145945379310344,0.2824637951724138
33,washingtondc,38.8853496,-77.0386278,0,2013,4,2013-04-09,99,428.7928,294.6069,72,4.186282823561111,8.765596252,-0.39303060487777775,5.286410730887097,10.210949935483871,0.3618715262903226,6.3181657809677425,10.993697977419355,1.6426335845161288,3.5265708043548387,8.205945332258064,-1.152803723548387,2.5563792848392857,6.91838286,-1.8056242903214286
34,washingtondc,38.8853496,-77.0386278,0,2014,4,2014-04-10,100,438.5528,283.0961,72,1.6298079775,6.671772845666666,-3.4121568906666666,4.518052571774194,10.436494537419355,-1.4003893938709677,4.5715412668548385,9.32945283016129,-0.18637029645161285,-1.3647984387903227,3.9664119627419354,-6.69600884032258,1.6883460823214287,6.724562411785714,-3.347870247142857
35,washingtondc,38.8853496,-77.0386278,0,2015,4,2015-04-10,100,442.4365,282.8061,72,0.9535687743722222,5.556747085222223,-3.649609536477778,5.7093566075161295,11.567242519999999,-0.14852930496774186,4.72014030366129,8.809390500000001,0.6308901073225807,0.32597734951612894,4.734750538064516,-4.082795839032259,-2.5217306269642856,2.8656737674999997,-7.909135021428571
36,washingtondc,38.8853496,-77.0386278,0,2016,3,2016-03-25,85,435.5263,338.3575,73,4.769156854225275,9.754283533846154,-0.2159698253956044,11.086061274612904,17.332670222580646,4.839452326645161,10.010610882741936,14.927804916129032,5.093416849354838,0.6886943677258064,5.917372096129032,-4.539983360677419,3.52809693,8.325493593103449,-1.2692997331034481
37,washingtondc,38.8853496,-77.0386278,0,2017,3,2017-03-25,84,451.8992,390.8624,72,5.51947525315,10.523644846666667,0.5153056596333333,7.574080340806452,13.188518703870967,1.9596419777419358,4.304097745435484,9.066861916129032,-0.4586664252580645,4.818800986935484,8.86043955483871,0.7771624190322581,7.640818288571429,13.977917521428571,1.3037190557142857
38,washingtondc,38.8853496,-77.0386278,0,2018,4,2018-04-05,95,472.8793,351.8445,72,3.340535599972222,8.662605992255555,-1.9815347923111113,5.243115545161291,10.523453674193549,-0.037222583870967725,2.6104946236451614,7.5260573500967745,-2.3050681028064512,1.1188541975806452,6.983250385483871,-4.745541990322581,6.608513947839286,11.780214267857144,1.4368136278214283
39,washingtondc,38.8853496,-77.0386278,0,2019,4,2019-04-01,91,405.9164,294.6499,72,3.604416324238889,8.292465268444444,-1.0836326199666666,6.81521781,12.477500606451613,1.1529350135483871,5.174609597903226,9.67331277419355,0.6759064216129033,1.407090106016129,6.089809127741936,-3.275628915709677,4.298742084285714,9.20232482857143,-0.6048406599999999
40,washingtondc,38.8853496,-77.0386278,0,2020,3,2020-03-20,80,402.4119,345.5879,73,4.910621913846153,9.750271560439561,0.07097226725274722,10.70106641548387,16.31096120967742,5.091171621290322,4.584696513225806,9.237799767741935,-0.0684067412903226,4.55136960032258,9.246892158064515,-0.14415295741935485,5.643053263448275,10.83618145862069,0.4499250682758621
41,washingtondc,38.8853496,-77.0386278,0,2021,3,2021-03-28,87,397.1478,292.9204,72,3.227811473611111,7.503698272555555,-1.0480753253333333,9.441316013548386,15.794607616129033,3.088024410967742,4.361159096612903,9.006910148387096,-0.2845919551612902,2.7033938335483874,7.025848341290323,-1.6190606741935485,2.5536389925000003,6.368476119642857,-1.2611981346428571
