Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_7days_Max,Year,Month,Day,Peak,DOY
3/12/1979,7.3198123,0.81472987,0,4.31694217,3.8176,403.7348086,10.59411204,2.719390581,2.811089391,16.941614,1979,3,12,0,71
3/13/1979,9.399549,2.634503,0.060574405,8.216452,3.8176,407.5524086,10.28783633,2.932124024,2.819742878,16.941614,1979,3,13,0,72
3/14/1979,9.545505,1.4489627,2.8209703,7.1768677,3.8176,411.3700086,9.932597186,2.968758624,3.219409494,16.941614,1979,3,14,0,73
3/15/1979,11.57234,4.301527,2.1137233,12.056267,12.056267,423.4262756,9.792660471,3.121282167,3.503212615,16.941614,1979,3,15,0,74
3/16/1979,12.020511,0.17142822,0.09096232,8.37433922,3.8176,427.2438756,9.617188471,2.873268584,3.516207232,16.941614,1979,3,16,0,75
3/17/1979,6.4032187,4.482523,6.0376396,7.0681417,7.0681417,434.3120173,9.173862714,2.69469607,1.958496604,6.0376396,1979,3,17,0,76
3/18/1979,8.100652,2.0180113,2.85517,6.3010633,3.8176,438.1296173,9.194512571,2.267383584,1.997005704,6.0376396,1979,3,18,0,77
3/19/1979,13.702406,-1.2905368,0.071449645,8.5942692,3.8176,441.9472173,10.10631167,1.966631203,2.007212796,6.0376396,1979,3,19,0,78
3/20/1979,12.414099,4.835065,0.04096267,13.431564,13.431564,455.3787813,10.53696167,2.280997203,2.004411119,6.0376396,1979,3,20,0,79
3/21/1979,8.481424,6.510034,0.46096006,11.173858,11.173858,466.5526393,10.3849501,3.004007389,1.667266799,6.0376396,1979,3,21,0,80
3/22/1979,11.976323,0.4545183,0.039561324,8.6132413,3.8176,470.3702393,10.44266196,2.454434717,1.370957946,6.0376396,1979,3,22,0,81
3/23/1979,10.893986,2.393313,0,9.469699,3.8176,474.1878393,10.28172981,2.771846829,1.357963328,6.0376396,1979,3,23,0,82
3/24/1979,14.3237505,5.544962,16.821756,16.0511125,16.0511125,490.2389518,11.41323436,2.923623829,2.898551386,16.821756,1979,3,24,0,83
3/25/1979,9.877664,4.5028377,2.1652162,10.5629017,10.5629017,500.8018535,11.66709321,3.278599029,2.799986557,16.821756,1979,3,25,0,84
3/26/1979,14.948886,2.479151,0,13.610437,3.8176,504.6194535,11.84516179,3.817125857,2.789779465,16.821756,1979,3,26,0,85
3/27/1979,15.025406,5.3376718,0.89743596,16.5454778,16.5454778,521.1649313,12.21820564,3.888926829,2.912132792,16.821756,1979,3,27,0,86
3/28/1979,18.90492,0.8560315,0,15.9433515,3.8176,524.9825313,13.7072765,3.081212186,2.846281355,16.821756,1979,3,28,0,87
3/29/1979,19.773653,7.341958,1.2321225,23.298011,23.298011,548.2805423,14.82118079,4.065132143,3.016647237,16.821756,1979,3,29,0,88
3/30/1979,20.649347,12.340055,26.742483,29.171802,29.171802,577.4523443,16.21480379,5.486095286,6.837001951,26.742483,1979,3,30,0,89
3/31/1979,15.712452,9.082308,1.3517425,20.97716,20.97716,598.4295043,16.41318971,5.991430429,4.627000023,26.742483,1979,3,31,0,90
4/1/1979,12.077447,6.033364,3.6340497,14.293211,14.293211,612.7227153,16.72744443,6.210077043,4.83683338,26.742483,1979,4,1,0,91
4/2/1979,12.314626,7.8158493,14.918526,16.3128753,16.3128753,629.0355906,16.35112157,6.972462514,6.96805138,26.742483,1979,4,2,0,92
4/3/1979,14.150177,8.631881,3.1900246,18.964458,18.964458,648.0000486,16.22608886,7.443063829,7.295564043,26.742483,1979,4,3,0,93
4/4/1979,11.519066,5.043537,0.24496475,12.745003,12.745003,660.7450516,15.17096686,8.0412789,7.330559007,26.742483,1979,4,4,0,94
4/5/1979,8.715895,4.7018147,6.497876,9.6001097,9.6001097,670.3451613,13.59128714,7.664115571,8.082809507,26.742483,1979,4,5,0,95
4/6/1979,17.345875,6.7046003,0.94521296,20.2328753,20.2328753,690.5780366,13.11936257,6.859050614,4.397485216,14.918526,1979,4,6,0,96
4/7/1979,20.928764,7.5240917,0,24.6352557,24.6352557,715.2132923,13.86455,6.636448286,4.204379144,14.918526,1979,4,7,1,97
4/8/1979,19.273647,14.266379,21.94624,29.722426,29.722426,744.9357183,14.89257857,7.812593286,6.82040633,21.94624,1979,4,8,0,98
4/9/1979,19.327717,10.86071,2.0109508,26.370827,26.370827,771.3065453,15.89444871,8.247573386,4.976467016,21.94624,1979,4,9,0,99
4/10/1979,19.12827,7.0236416,0,22.3343116,22.3343116,793.6408569,16.60560486,8.0178249,4.520749216,21.94624,1979,4,10,0,100
4/11/1979,21.87823,8.302368,0,26.362998,26.362998,820.0038549,18.08548543,8.483372186,4.485754251,21.94624,1979,4,11,0,101
4/12/1979,16.13226,7.5258007,0,19.8404607,19.8404607,839.8443156,19.14496614,8.886798757,3.557486251,21.94624,1979,4,12,0,102
4/13/1979,21.186153,3.7335613,3.110467,21.1021143,3.8176,843.6619156,19.69357729,8.462364614,3.866808257,21.94624,1979,4,13,0,103
4/14/1979,16.516037,10.224539,2.0071409,22.922976,22.922976,866.5848916,19.06318771,8.8481428,4.153542671,21.94624,1979,4,14,0,104
4/15/1979,16.162834,5.2273,0,17.572534,17.572534,884.1574256,18.61878586,7.5568458,1.018365529,3.110467,1979,4,15,0,105
4/16/1979,17.574888,8.126053,2.7598388,21.883341,21.883341,906.0407666,18.36838171,7.166180514,1.125349529,3.110467,1979,4,16,0,106
4/17/1979,12.231069,4.606551,1.0034987,13.02002,13.02002,919.0607866,17.38306729,6.820881857,1.268706486,3.110467,1979,4,17,0,107
4/18/1979,14.146289,2.4850352,0,12.8137242,3.8176,922.8783866,16.27850429,5.989834314,1.268706486,3.110467,1979,4,18,0,108
4/19/1979,10.052383,5.6717396,5.2555847,11.9065226,11.9065226,934.7849092,15.40995043,5.724968443,2.0195043,5.2555847,1979,4,19,0,109
4/20/1979,14.164049,8.514001,9.686094,18.86045,18.86045,953.6453592,14.40679271,6.4078884,2.958879586,9.686094,1979,4,20,0,110
4/21/1979,16.468569,4.6100817,0.06784763,17.2610507,17.2610507,970.9064099,14.40001157,5.605823071,2.68183769,9.686094,1979,4,21,0,111
4/22/1979,18.712368,3.692139,0,18.586907,3.8176,974.7240099,14.76423071,5.386514357,2.68183769,9.686094,1979,4,22,0,112
4/23/1979,21.668427,6.5545397,0,24.4053667,24.4053667,999.1293766,15.349022,5.162012457,2.287575004,9.686094,1979,4,23,0,113
4/24/1979,23.65443,11.015051,10.895099,30.851881,30.851881,1029.981258,16.98093071,6.077512457,3.700660761,10.895099,1979,4,24,0,114
4/25/1979,21.017328,14.224283,9.109067,31.424011,31.424011,1061.405269,17.96250771,7.754547857,5.001956047,10.895099,1979,4,25,0,115
4/26/1979,14.199665,11.596005,14.515935,21.97807,21.97807,1083.383339,18.55497657,8.600871486,6.324863233,14.515935,1979,4,26,0,116
4/27/1979,14.183679,11.425508,20.839039,21.791587,21.791587,1105.174926,18.55778086,9.016801057,7.91814109,20.839039,1979,4,27,0,117
4/28/1979,13.935845,7.1001263,0.8261239,17.2183713,17.2183713,1122.393297,18.19596314,9.372521714,8.026466271,20.839039,1979,4,28,0,118
4/29/1979,21.110903,8.271202,9.192785,25.564505,25.564505,1147.957802,18.538611,10.02667357,9.339721271,20.839039,1979,4,29,0,119
4/30/1979,18.66801,13.096055,20.576075,27.946465,27.946465,1175.904267,18.10998,10.96117576,12.27916056,20.839039,1979,4,30,0,120
5/1/1979,17.632912,9.469176,0.023902614,23.284488,23.284488,1199.188755,17.24976314,10.74033647,10.7261325,20.839039,1979,5,1,0,121
5/2/1979,18.629595,9.299234,0,24.111229,24.111229,1223.299984,16.90865843,10.03675804,9.424837216,20.839039,1979,5,2,0,122
5/3/1979,19.481262,4.90732,0,20.570982,20.570982,1243.870966,17.66317229,9.081231614,7.351132216,20.839039,1979,5,3,0,123
5/4/1979,21.692257,8.07788,0,25.952537,25.952537,1269.823503,18.73582629,8.602999043,4.374126645,20.576075,1979,5,4,0,124
5/5/1979,23.401228,12.254098,0,31.837726,31.837726,1301.661229,20.08802386,9.339280714,4.256108945,20.576075,1979,5,5,0,125
5/6/1979,24.140959,12.42093,0,32.744289,32.744289,1334.405518,20.520889,9.932099,2.942853945,20.576075,1979,5,6,0,126
5/7/1979,20.714283,14.180174,6.351879,31.076857,31.076857,1365.482375,20.81321371,10.08697314,0.910825945,6.351879,1979,5,7,0,127
5/8/1979,19.34821,14.711733,33.912563,30.242343,30.242343,1395.724718,21.05825629,10.83590986,5.752063143,33.912563,1979,5,8,0,128
5/9/1979,19.771387,13.604889,0.14804462,29.558676,29.558676,1425.283394,21.22136943,11.45100343,5.773212374,33.912563,1979,5,9,0,129
5/10/1979,23.387592,9.115067,0,28.685059,28.685059,1453.968453,21.77941657,12.05211014,5.773212374,33.912563,1979,5,10,0,130
5/11/1979,23.11399,10.843116,0.4196709,30.139506,30.139506,1484.107959,21.98252129,12.44714386,5.83316536,33.912563,1979,5,11,0,131
5/12/1979,18.194666,11.2690325,0.8671552,25.6460985,25.6460985,1509.754057,21.23872671,12.30642021,5.957044674,33.912563,1979,5,12,0,132
5/13/1979,19.9183,6.5242095,1.8290247,22.6249095,22.6249095,1532.378967,20.63548971,11.46403157,6.218333917,33.912563,1979,5,13,0,133
5/14/1979,18.199852,12.349645,45.574345,26.731897,26.731897,1559.110864,20.27628529,11.20252743,11.82154335,45.574345,1979,5,14,0,134
5/15/1979,15.54048,12.882753,17.414732,24.605633,24.605633,1583.716497,19.73232386,10.94124457,9.464710346,45.574345,1979,5,15,0,135
5/16/1979,19.171791,11.048233,3.4869988,26.402424,26.402424,1610.118921,19.64666729,10.576008,9.9417038,45.574345,1979,5,16,0,136
5/17/1979,17.666727,12.872867,17.9828,26.721994,26.721994,1636.840915,18.82940086,11.11283657,12.51067523,45.574345,1979,5,17,0,137
5/18/1979,19.662514,6.9689918,0.83049154,22.8139058,22.8139058,1659.654821,18.33633286,10.55939026,12.56936389,45.574345,1979,5,18,0,138
5/19/1979,22.713472,9.619241,0,28.515113,28.515113,1688.169934,18.98187657,10.32370576,12.44548458,45.574345,1979,5,19,0,139
5/20/1979,23.406025,11.715897,0,31.304322,31.304322,1719.474256,19.480123,11.0653754,12.18419533,45.574345,1979,5,20,0,140
5/21/1979,26.857334,10.730361,0,33.770095,33.770095,1753.244351,20.71690614,10.83404911,5.67357462,17.9828,1979,5,21,0,141
5/22/1979,27.924387,12.60405,0,36.710837,36.710837,1789.955188,22.48603571,10.7942344,3.185755763,17.9828,1979,5,22,0,142
5/23/1979,27.674746,12.080104,0,35.93725,35.93725,1825.892438,23.70074357,10.94164454,2.687613077,17.9828,1979,5,23,0,143
5/24/1979,28.070658,13.182283,0,37.435341,37.435341,1863.327779,25.18701943,10.98584683,0.118641649,0.83049154,1979,5,24,0,144
5/25/1979,26.88263,12.984576,0,36.049606,36.049606,1899.377385,26.21846457,11.845216,0,0,1979,5,25,0,145
5/26/1979,26.053877,15.846906,18.000057,38.083183,38.083183,1937.460568,26.69566529,12.73488243,2.571436714,18.000057,1979,5,26,0,146
5/27/1979,18.572186,13.301119,5.0162706,28.055705,28.055705,1965.516273,26.00511686,12.96134271,3.2880468,18.000057,1979,5,27,0,147
5/28/1979,25.887533,10.647878,0.06753574,32.717811,32.717811,1998.234084,25.86657386,12.94955943,3.297694763,18.000057,1979,5,28,0,148
5/29/1979,28.645681,13.21547,0,38.043551,38.043551,2036.277635,25.96961586,13.03690514,3.297694763,18.000057,1979,5,29,0,149
5/30/1979,22.483831,15.81578,0,34.482011,34.482011,2070.759646,25.22805657,13.57057314,3.297694763,18.000057,1979,5,30,0,150
5/31/1979,22.972548,10.864186,0,30.019134,30.019134,2100.77878,24.49975514,13.23941643,3.297694763,18.000057,1979,5,31,0,151
6/1/1979,26.231878,12.529454,0,34.943732,34.943732,2135.722512,24.40679057,13.174399,3.297694763,18.000057,1979,6,1,0,152
6/2/1979,26.561115,17.72881,0,40.472325,40.472325,2176.194837,24.47925314,13.44324243,0.726258049,5.0162706,1979,6,2,0,153
6/3/1979,26.880993,17.787403,1.6258194,40.850796,40.850796,2217.045633,25.66622557,14.08414014,0.241907877,1.6258194,1979,6,3,0,154
6/4/1979,27.377644,15.735022,0.037400052,39.295066,39.295066,2256.340699,25.87909857,14.810875,0.237602779,1.6258194,1979,6,4,0,155
6/5/1979,26.819502,15.381061,0,38.382963,38.382963,2294.723662,25.61821586,15.12024514,0.237602779,1.6258194,1979,6,5,0,156
6/6/1979,26.923336,17.524412,0.13668284,40.630148,40.630148,2335.35381,26.25243086,15.36433543,0.257128899,1.6258194,1979,6,6,0,157
6/7/1979,23.403467,19.708942,2.8964093,39.294809,39.294809,2374.648619,26.31399071,16.627872,0.670901656,2.8964093,1979,6,7,0,158
6/8/1979,27.370766,19.53419,2.8575835,43.087356,43.087356,2417.735975,26.476689,17.62854857,1.07912787,2.8964093,1979,6,8,0,159
6/9/1979,27.369026,18.86317,0,42.414596,42.414596,2460.150571,26.59210486,17.7906,1.07912787,2.8964093,1979,6,9,0,160
6/10/1979,29.406027,17.285727,0.16320081,42.874154,42.874154,2503.024725,26.952824,17.718932,0.870182357,2.8964093,1979,6,10,0,161
6/11/1979,23.614143,19.698778,7.413893,39.495321,39.495321,2542.520046,26.415181,18.28518286,1.923967064,7.413893,1979,6,11,0,162
6/12/1979,25.125067,16.819965,2.823996,38.127432,38.127432,2580.647478,26.17311886,18.49074057,2.327395064,7.413893,1979,6,12,0,163
6/13/1979,24.85623,17.004347,0,38.042977,38.042977,2618.690455,25.877818,18.41644557,2.307868944,7.413893,1979,6,13,0,164
6/14/1979,26.21097,17.909279,2.7757268,40.302649,40.302649,2658.993104,26.27888986,18.15935086,2.290628587,7.413893,1979,6,14,0,165
6/15/1979,26.186121,18.33676,0.4238885,40.705281,40.705281,2699.698385,26.10965486,17.98828943,1.942957873,7.413893,1979,6,15,0,166
6/16/1979,27.393824,20.014103,4.8587527,43.590327,43.590327,2743.288712,26.11319743,18.15270843,2.637065401,7.413893,1979,6,16,0,167
6/17/1979,30.343004,20.425709,2.506897,46.951113,46.951113,2790.239825,26.24705129,18.60127729,2.971879143,7.413893,1979,6,17,0,168
6/18/1979,30.279636,21.318436,0,47.780472,47.780472,2838.020297,27.19926457,18.832657,1.912751571,4.8587527,1979,6,18,0,169
6/19/1979,29.758484,22.099731,1.0567186,48.040615,48.040615,2886.060912,27.86118129,19.58690929,1.660283371,4.8587527,1979,6,19,0,170
6/20/1979,30.690098,23.150866,0.36485782,50.023364,50.023364,2936.084276,28.694591,20.46498343,1.712405917,4.8587527,1979,6,20,0,171
6/21/1979,27.385252,22.452085,13.007466,46.019737,46.019737,2982.104013,28.86234557,21.11395571,3.174082946,13.007466,1979,6,21,0,172
6/22/1979,31.550272,21.171698,0.02729629,48.90437,48.90437,3031.008383,29.62865286,21.51894686,3.117426916,13.007466,1979,6,22,0,173
6/23/1979,31.239809,22.845755,2.3615787,50.267964,50.267964,3081.276347,30.17807929,21.92346857,2.760687773,13.007466,1979,6,23,0,174
6/24/1979,31.118196,22.132366,0.16166118,49.432962,49.432962,3130.709309,30.288821,22.16727671,2.425654084,13.007466,1979,6,24,0,175
6/25/1979,30.194782,21.918884,1.4988496,48.296066,48.296066,3179.005375,30.276699,22.253055,2.639775456,13.007466,1979,6,25,0,176
6/26/1979,30.88599,23.981096,6.7341566,51.049486,51.049486,3230.054861,30.43777129,22.52182143,3.450838027,13.007466,1979,6,26,0,177
6/27/1979,24.95218,20.071949,44.20314,41.206529,41.206529,3271.26139,29.61806871,22.08197614,9.713449767,44.20314,1979,6,27,0,178
6/28/1979,26.322496,20.984947,15.088903,43.489843,43.489843,3314.751233,29.46624643,21.872385,10.01079791,44.20314,1979,6,28,0,179
6/29/1979,23.97882,21.362892,70.14677,41.524112,41.524112,3356.275345,28.38461043,21.89969843,20.02786558,70.14677,1979,6,29,0,180
6/30/1979,24.854025,21.918077,39.31434,42.954502,42.954502,3399.229847,27.47235557,21.767173,25.30683148,70.14677,1979,6,30,0,181
7/1/1979,29.357885,22.210443,24.973223,47.750728,47.750728,3446.980575,27.22088257,21.77832686,28.85134031,70.14677,1979,7,1,0,182
7/2/1979,26.046698,22.096775,23.5893,44.325873,44.325873,3491.306448,26.62829914,21.80373986,32.00711894,70.14677,1979,7,2,0,183
7/3/1979,24.448648,20.119568,5.5844607,40.750616,40.750616,3532.057064,25.70867886,21.252093,31.84287667,70.14677,1979,7,3,0,184
7/4/1979,23.536264,17.075823,0,36.794487,36.794487,3568.851551,25.50640514,20.824075,25.52814239,70.14677,1979,7,4,0,185
7/5/1979,27.595644,15.484114,0,39.262158,39.262158,3608.113709,25.68828343,20.03824171,23.37258481,70.14677,1979,7,5,0,186
7/6/1979,29.634533,16.522566,0,42.339499,42.339499,3650.453208,26.49624243,19.34676657,13.35161767,39.31434,1979,7,6,0,187
7/7/1979,28.913532,18.983927,0.58510435,44.079859,44.079859,3694.533067,27.076172,18.92760229,7.818869721,24.973223,1979,7,7,0,188
7/8/1979,26.15682,20.650417,0.6083908,42.989637,42.989637,3737.522704,26.618877,18.70474143,4.338179407,23.5893,1979,7,8,0,189
7/9/1979,30.094519,17.311058,0,43.587977,43.587977,3781.110681,27.19713714,18.02106757,0.968279407,5.5844607,1979,7,9,0,190
